,,,
2SE653,SEMA CONSTRUCTION INC.,JUSTIN OAKES,Prequalified
"Shipping Address: 7353 SOUTH EAGLE ST. CENTENNIAL, CO 80112",,Phone Number: (407)563-7900,
,,,
Email:  JFINNEMORE@SEMACONSTRUCTION.COM,,Prequalification Expiration Date:Feb-28-2025,
,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:208  -  EMBANKMENTS,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:500  -  CONCRETE STRUCTURES,,,
Work Class:500a  -  RETAINING WALLS,,,
Work Class:520  -  PILING,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:626  -  MECH STABILIZED EMB RETAINING WALLS,,,
,,,
00000000014093,"SEMINOLE CONSTRUCTION SERVICES, LLC",ELWYN BROWN,Registered
"Shipping Address: 4006 E. HIGHWAY 84 BLACKSHEAR, GA 31516",,Phone Number: (912)550-9756,
,,,
Email:  seminole_concrete@yahoo.com,,Prequalification Expiration Date:Feb-28-2018,
,,,
,,,
2SE670,"SEMINOLE EQUIPMENT, INC.",DEMETRIOS KLIMIS,Prequalified
"Shipping Address: 204 TARPON INDUSTRIAL DR., STE. A TARPON SPRINGS, FL 34689",,Phone Number: (727)944-4481,
"Mailing Address: 204 TARPON INDUSTRIAL DR., STE. A TARPON SPRINGS, FL 34689",,,
,,Fax Number: (727)945-0882 ,
,,,
,,,
Email:  Jimk@seitarpon.com,,Prequalification Expiration Date:Apr-30-2025,
,,,
Work Class:535  -  PAINTING STRUCTURES,,,
,,,
00000000019379,"SERD, LLC",JOHN MAURO,Registered
"Shipping Address: P.O. BOX 218 FAYETTEVILLE, GA 30214",,Phone Number: (404)361-8710,
,,,
Email:  JOHNC@SERDCONSTRUCTION.COM,,Prequalification Expiration Date:Dec-31-2026,
,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
,,,
00000000017343,"SERGIO RUIZ & SON, INC DBA SRS, INC",MICHAEL RUIZ,Registered
"Shipping Address: 355 BELL ST. MARIETTA, GA 30060",,Phone Number: (678)689-3146,
,,,
Email:  MICHAELR@SERGIORUIZANDSONINC.COM,,Prequalification Expiration Date:Jul-31-2026,
,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
,,,
00000000016862,"SERIOUS TREE SERVICES, LLC",WILLIAM MAZARIEGOS,Registered
"Shipping Address: 2988 OLD VILLA RICA ROAD POWDER SPRINGS, GA 30127",,Phone Number: (770)439-6890,
"Mailing Address: 2988 OLD VILLA RICA ROAD POWDER SPRINGS, GA 30127",,,
,,Fax Number: (770)439-6973 ,
,,,
,,,
Email:  INFO@SERIOUSTREESERVICES.COM,,Prequalification Expiration Date:Oct-31-2024,
,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
,,,
00000000011682,SERVICE ELECTRIC COMPANY,CHRIS FROEHLICH,Prequalified
"Shipping Address: P.O. Box 3656 Chattanooga, TN 37404",,Phone Number: (423)265-3161,
"Mailing Address: P.O. Box 3656 Chattanooga, TN 37404",,,
,,Fax Number: (423)265-3960 ,
,,,
,,,
Email:  cfroehlich@serviceelectricco.com,,Prequalification Expiration Date:Jun-30-2026,
,,,
Work Class:664  -  ELECTRICAL DISTRIBUTION,,,
Work Class:935  -  FIBER OPTIC SYSTEM,,,
,,,
00000000018802,SG Concrete Inc,SERGIO M. GONZALEZ CARRILLO,Registered
"Shipping Address: 95 SIMONTON RD LAWRENCEVILLE, GA 30046",,Phone Number: (770)778-4380,
,,,
Email:  GONZAS1986@GMAIL.COM,,Prequalification Expiration Date:Mar-31-2026,
,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
Work Class:452  -  FULL DEPTH SLAB REPLACEMENT,,,
Work Class:500a  -  RETAINING WALLS,,,
,,,
00000000016278,"SHARPER IMAGE LANDSCAPING, LLC",WES ABERNATHY,Registered
,,,
Email:  WESABERNATHY@YAHOO.COM,,Prequalification Expiration Date:Apr-30-2021,
,,,
Work Class:163  -  MISCELLANEOUS EROSION CONTROL ITEMS,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:500a  -  RETAINING WALLS,,,
Work Class:700  -  GRASSING,,,
"Work Class:702  -  VINE, SHRUB, AND TREE PLANTING",,,
,,,
00000000016902,"SHAW'S LAND CLEARING, LLC",HOWARD ROY SHAW,Registered
,,,
Email:  OFFICE@SHAWTREE.COM,,Prequalification Expiration Date:Jun-30-2022,
,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:208  -  EMBANKMENTS,,,
,,,
00000000014177,SHAWN BELL'S TRUCKING INC,"MR. SHAWN BELL, SR.",Registered
"Shipping Address: 9 YANKEEE COURT ROCHESTER, NY 14624",,Phone Number: (585)704-5118,
"Mailing Address: 9 YANKEEE COURT ROCHESTER, NY 14624",,,
,,Fax Number: (585)247-7800 ,
,,,
,,,
Email:  SBTRUCKING@FRONTIERNET.NET,,Prequalification Expiration Date:Nov-30-2020,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
2SH210,"SHEETS CONSTRUCTION CO., INC.",ROSIE SHEETS,Prequalified
"Shipping Address: P. O. BOX 518 MCDONOUGH, GA 30253",,Phone Number: (770)957-2843,
"Mailing Address: P. O. BOX 518 MCDONOUGH, GA 30253",,,
,,Fax Number: (770)954-9144 ,
,,,
,,,
Email:  DIANE@SHEETSCONSTRUCTION.COM,,Prequalification Expiration Date:May-31-2019,
,,,
Work Class:150  -  TRAFFIC CONTROL,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
Work Class:500  -  CONCRETE STRUCTURES,,,
Work Class:501  -  STEEL STRUCTURES,,,
Work Class:624  -  SOUND BARRIERS,,,
Work Class:636  -  HIGHWAY SIGNS,,,
Work Class:641  -  GUARD RAIL,,,
Work Class:700  -  GRASSING,,,
Work Class:AAA  -  *DNU*GENERAL CONTRACTOR,,,
,,,
00000000018725,"SHELBY ERECTORS, INC",JENNIFER NIX,Registered
"Shipping Address: 3975 WEST HIGHWAY 316 REDDICK, FL 32686",,Phone Number: (954)275-3123,
"Mailing Address: 3975 WEST HIGHWAY 316 REDDICK, FL 32686",,,
,,Fax Number: (888)818-9108 ,
,,,
,,,
Email:  jennifernix@shelbyerectors.com,,Prequalification Expiration Date:Apr-30-2026,
,,,
Work Class:511  -  REINFORCEMENT STEEL,,,
,,,
2SH480,SHEPCO PAVING INC.,AARON RISSLER,Prequalified
"Shipping Address: 4080 MCGINNIS FERRY RD, STE 203 ALPHARETTA, GA 30005",,Phone Number: (770)777-4704,
"Mailing Address: 4080 MCGINNIS FERRY RD, STE 203 ALPHARETTA, GA 30005",,,
,,Fax Number: (770)777-4707 ,
,,,
,,,
Email:  AARON@SHEPCOPAVING.COM,,Prequalification Expiration Date:Jun-30-2025,
,,,
Work Class:150  -  TRAFFIC CONTROL,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:301  -  SOIL-CEMENT CONSTRUCTION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400  -  HOT MIX ASPHALTIC CONCRETE CONSTRUCTION,,,
Work Class:432  -  MILL ASPHALT PAVEMENT,,,
,,,
00000000015623,"SHOCKLEY LOGGIN & HAULING, LLC",HORACE SHOCKLEY,Registered
,,,
Email:  ROCKINGHORACE@BELLSOUTH.NET,,Prequalification Expiration Date:Mar-31-2020,
,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000013540,"SHOTBLAST FLOORS, INC.",RANDY LANKFORD,Registered
,,,
Email:  SHOTBLAST@BELLSOUTH.NET,,Prequalification Expiration Date:Sep-30-2016,
,,,
,,,
00000000015879,SIBONEY CONTRACTING COMPANY,ENRIQUE A. TOMEU,Prequalified
,,,
Email:  AGUERRERO@SIBONEYCC.COM,,Prequalification Expiration Date:Jun-30-2026,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432a  -  HAULING MILLINGS,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000015779,"SICE, INC.",JOSE IGNACIO GARCIA de CASTRO,Prequalified
,,,
Email:  LREGALADO@SICE.COM,,Prequalification Expiration Date:Aug-31-2020,
,,,
Work Class:636  -  HIGHWAY SIGNS,,,
Work Class:647  -  TRAFFIC SIGNAL INSTALLATION,,,
Work Class:680  -  LIGHTING STANDARDS AND LUMINAIRES,,,
Work Class:935  -  FIBER OPTIC SYSTEM,,,
Work Class:940  -  ATMS,,,
,,,
2SI120,"SIGNAL LOOP SYSTEMS, INC.",BETTY J. PATTON,Registered
"Shipping Address: P. O. BOX 2019 HAWTHORNE, FL 32640",,Phone Number: (352)481-5574,
"Mailing Address: P. O. BOX 2019 HAWTHORNE, FL 32640",,,
,,Fax Number: (352)481-5585 ,
,,,
,,,
Email:  SLS5574@YAHOO.COM,,Prequalification Expiration Date:Aug-31-2016,
,,,
Work Class:150  -  TRAFFIC CONTROL,,,
Work Class:647  -  TRAFFIC SIGNAL INSTALLATION,,,
Work Class:680  -  LIGHTING STANDARDS AND LUMINAIRES,,,
Work Class:AAA  -  *DNU*GENERAL CONTRACTOR,,,
Work Class:H07  -  *DNU*TRAFFIC SIGNALS,,,
,,,
2SI130,"SIGNAL ONE TRAFFIC SYSTEMS, LLC",MERCER BUFFINGTON,Registered
"Shipping Address: 1220 CHESTNUT GROVE RD. SHILOH, GA 31826",,Phone Number: (706)249-1908,
"Mailing Address: 1220 CHESTNUT GROVE RD. SHILOH, GA 31826",,,
,,Fax Number: (706)846-3509 ,
,,,
,,,
Email:  SIGNALONE@WINDSTREAM.NET,,Prequalification Expiration Date:Apr-30-2024,
,,,
Work Class:647  -  TRAFFIC SIGNAL INSTALLATION,,,
,,,
00000000016618,"SIGNATURE BRIDGE, INC.",JAMES J. BUTLER,Registered
,,,
Email:  JIM.BUTLER@SIGNATUREBRIDGE.COM,,Prequalification Expiration Date:Oct-31-2021,
,,,
Work Class:502  -  TIMBER STRUCTURES,,,
,,,
2SI189,"SIKES BROTHERS, INC.",JOHN DAVID SIKES,Prequalified
"Shipping Address: P.O. BOX 147 COBBTOWN, GA 30420",,Phone Number: (912)684-6328,
"Mailing Address: P.O. BOX 147 COBBTOWN, GA 30420",,,
,,Fax Number: (912)684-6599 ,
,,,
,,,
Email:  rickys@sikesbrothers.com,,Prequalification Expiration Date:Dec-31-2025,
,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400  -  HOT MIX ASPHALTIC CONCRETE CONSTRUCTION,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432  -  MILL ASPHALT PAVEMENT,,,
Work Class:432a  -  HAULING MILLINGS,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:652  -  PAINTING TRAFFIC STRIPE,,,
Work Class:660  -  SANITARY SEWERS,,,
Work Class:670  -  WATER DISTRIBUTION,,,
,,,
00000000014191,"SIKES UNDERGROUND, LLC",ALLEN E. SIKES,Registered
"Shipping Address: P. O. BOX 411 LaGRANGE, GA 30241",,Phone Number: (706)845-8031,
,,,
Email:  KENDRA@SIKESUNDERGROUND.COM,,Prequalification Expiration Date:Jan-31-2027,
,,,
Work Class:615  -  JACKING OR BORING PIPE,,,
,,,
00000000017139,SIMBA CONSTRUCTION LLC,Tony Ogato,Registered
,,,
Email:  tonymbane73@gmail.com,,Prequalification Expiration Date:Oct-31-2022,
,,,
Work Class:668  -  MISC DRAINAGE STRUCTURES,,,
Work Class:670  -  WATER DISTRIBUTION,,,
,,,
2SI270,"SIMPSON CONSTRUCTION COMPANY, INC.",CLAUDE SIMPSON,Prequalified
"Shipping Address: P. O. BOX 2727 CLEVELAND, TN 37320",,Phone Number: (423)472-4553,
"Mailing Address: P. O. BOX 2727 CLEVELAND, TN 37320",,,
,,Fax Number: (423)472-9824 ,
,,,
,,,
Email:  SCC@SIMPSONCONST.NET,,Prequalification Expiration Date:Jul-31-2019,
,,,
Work Class:500  -  CONCRETE STRUCTURES,,,
Work Class:511  -  REINFORCEMENT STEEL,,,
Work Class:520  -  PILING,,,
,,,
2SI290,"SIMPSON TRUCKING AND GRADING, INC.",GREG S. SIMPSON,Prequalified
"Shipping Address: 1364 CANDLER RD. GAINESVILLE, GA 30507",,Phone Number: (770)536-4731,
"Mailing Address: 1364 CANDLER RD. GAINESVILLE, GA 30507",,,
,,Fax Number: (770)503-0289 ,
,,,
,,,
Email:  AROBERTS@SIMPSONTRUCKING.COM,,Prequalification Expiration Date:Nov-30-2025,
,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:208  -  EMBANKMENTS,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000013452,"SIMS HOLDINGS, INC. dba Sims Fence Company","WILLIAM THOMAS SIMS, JR",Registered
"Shipping Address: P.O. Box 5949 VALDOSTA, GA 31603",,Phone Number: (229)245-9697,
"Mailing Address: P.O. Box 5949 VALDOSTA, GA 31603",,,
,,Fax Number: (229)245-9202 ,
,,,
,,,
Email:  SIMSFCO@MSN.COM,,Prequalification Expiration Date:Jul-31-2026,
,,,
"Work Class:643  -  FENCE (CHAIN LK, WOVEN OR BARBED WIRE)",,,
,,,
00000000017592,"SIMS PAVING & CONSTRUCTION, LLC",RICK SHUMAN,Registered
"Shipping Address: 298 NEW TOWN ROAD PEMBROKE, GA 31321",,Phone Number: (912)675-3697,
,,,
Email:  rick@simspavingga.com,,Prequalification Expiration Date:Jan-31-2026,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:400  -  HOT MIX ASPHALTIC CONCRETE CONSTRUCTION,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432a  -  HAULING MILLINGS,,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000014286,"SIRMANS UNDERGROUND, INC.",JAMES FARON SIRMANS,Registered
"Shipping Address: 1187 FIVE MILE STILL ROAD HOMERVILLE, GA 31634",,Phone Number: (912)487-3496,
,,,
Email:  SIRMANSUINC@WINDSTREAM.NET,,Prequalification Expiration Date:Jun-30-2026,
,,,
Work Class:615  -  JACKING OR BORING PIPE,,,
,,,
2SI640,SITE ENGINEERING INC.,PAXTON BILLINGSLEY,Prequalified
"Shipping Address: 7025 BEST FRIEND RD. ATLANTA, GA 30340",,Phone Number: (770)263-7234,
,,,
Email:  TAMARA@SITEENGINEERINGINC.COM,,Prequalification Expiration Date:May-31-2025,
,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:660  -  SANITARY SEWERS,,,
Work Class:668  -  MISC DRAINAGE STRUCTURES,,,
Work Class:670  -  WATER DISTRIBUTION,,,
,,,
2AP050,"SITE WORK INDUSTRIES, INC.",ROBERT RUSHMORE,Registered
"Shipping Address: P. O. BOX 1058 BUFORD, GA 30515",,Phone Number: (770)271-1000,
"Mailing Address: P. O. BOX 1058 BUFORD, GA 30515",,,
,,Fax Number: (770)945-4099 ,
,,,
,,,
Email:  SITEWORKIND@AOL.COM,,Prequalification Expiration Date:Sep-30-2021,
,,,
Work Class:636  -  HIGHWAY SIGNS,,,
Work Class:652  -  PAINTING TRAFFIC STRIPE,,,
Work Class:653  -  THERMOPLASTIC TRAFFIC STRIPE,,,
Work Class:657  -  PERFORMED PLASTIC MARKING,,,
,,,
2SI630,"SITEC, LLC","WILLIAM M. MCGHEE, JR",Registered
"Shipping Address: 217 FAIRFIELD ST., N.E. AIKEN, SC 29801",,Phone Number: (803)507-1839,
"Mailing Address: 217 FAIRFIELD ST., N.E. AIKEN, SC 29801",,,
,,Fax Number: (803)644-7082 ,
,,,
,,,
Email:  SITEC@BELLSOUTH.NET,,Prequalification Expiration Date:Dec-31-2017,
,,,
Work Class:163  -  MISCELLANEOUS EROSION CONTROL ITEMS,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:400  -  HOT MIX ASPHALTIC CONCRETE CONSTRUCTION,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
"Work Class:643  -  FENCE (CHAIN LK, WOVEN OR BARBED WIRE)",,,
Work Class:700  -  GRASSING,,,
,,,
00000000015608,"SITEMIX PRESSURE GROUTING, LLC",WAYNE BYLSMA,Registered
,,,
Email:  DALE@SITEMIX.US,,Prequalification Expiration Date:Apr-30-2020,
,,,
Work Class:301  -  SOIL-CEMENT CONSTRUCTION,,,
,,,
00000000016917,"SITESCOPE, INC.",JAY RICE,Registered
,,,
Email:  JAY@SITESCOPEINC.COM,,Prequalification Expiration Date:May-31-2022,
,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:660  -  SANITARY SEWERS,,,
Work Class:668  -  MISC DRAINAGE STRUCTURES,,,
,,,
2SI775,"SITEWORK CONSTRUCTION, LLC.",KENNETH MILLER,Prequalified
"Shipping Address: P.O. BOX 15386 SAVANNAH, GA 31416",,Phone Number: (912)234-6220,
"Mailing Address: P.O. BOX 15386 SAVANNAH, GA 31416",,,
,,Fax Number: (912)234-6997 ,
,,,
,,,
Email:  KMILLER@SITEWORKCONSTRUCTION.COM,,Prequalification Expiration Date:Dec-31-2018,
,,,
Work Class:AAA  -  *DNU*GENERAL CONTRACTOR,,,
,,,
00000000017979,"SJ Hamill Construction, LLC",Jordan K. Adams,Prequalified
"Shipping Address: 2008 Cherry Hill Lane Charleston, SC 29405",,Phone Number: (843)872-8000,
,,,
Email:  jordan@sjhamil.com,,Prequalification Expiration Date:Aug-31-2025,
,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:208  -  EMBANKMENTS,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:500  -  CONCRETE STRUCTURES,,,
Work Class:511  -  REINFORCEMENT STEEL,,,
Work Class:520  -  PILING,,,
Work Class:525  -  COFFERDAMS,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:668  -  MISC DRAINAGE STRUCTURES,,,
,,,
00000000017522,SKA TRUCKING LLC,KELLY WALLER,Registered
"Shipping Address: 1401 OLD ALABAMA RD. TAYLOSVILLE, GA 30178",,Phone Number: (770)560-3420,
,,,
Email:  KELLYWALLER10@ICLOUD.COM,,Prequalification Expiration Date:Jun-30-2025,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432a  -  HAULING MILLINGS,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
2SK009,SKANSKA USA CIVIL SOUTHEAST INC.,S. TADDEO,Registered
"Shipping Address: 295 BENDIX RD., SUITE 400 VIRGINIA BEACH, VA 23452",,Phone Number: (757)420-4140,
"Mailing Address: 295 BENDIX RD., SUITE 400 VIRGINIA BEACH, VA 23452",,,
,,Fax Number: (757)420-3551 ,
,,,
,,,
Email:  SOUTHEAST.ESTIMATING@SKANSKA.COM,,Prequalification Expiration Date:Sep-30-2022,
,,,
Work Class:149  -  CONSTRUCTION LAYOUT,,,
Work Class:500  -  CONCRETE STRUCTURES,,,
Work Class:500a  -  RETAINING WALLS,,,
Work Class:501  -  STEEL STRUCTURES,,,
Work Class:520  -  PILING,,,
Work Class:624  -  SOUND BARRIERS,,,
Work Class:636  -  HIGHWAY SIGNS,,,
,,,
00000000017326,SKIDABRADER GROUP LLC,STEPHEN KLUGHERZ,Registered
,,,
Email:  John.Freeberg@Skidabrader.com,,Prequalification Expiration Date:Jan-31-2023,
,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
,,,
00000000017827,"SKY BIRD LOGISTICS, LLC",DONOVAN SMITH,Registered
"Shipping Address: 3477 PRINCETON CORNERS DRIVE MARIETTA, GA 30062",,Phone Number: (404)835-0750,
,,,
Email:  INFO@SKYBIRDLOGISTICS.COM,,Prequalification Expiration Date:Sep-30-2026,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:432a  -  HAULING MILLINGS,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
2SK500,"SKYLINE TRUCKING, INC.",Frank T. D'Andrade,Registered
"Shipping Address: 1907 KEVIN DRIVE CONYERS, GA 30013",,Phone Number: (678)794-1196,
"Mailing Address: 1907 KEVIN DRIVE CONYERS, GA 30013",,,
,,Fax Number: (678)694-8665 ,
,,,
,,,
Email:  deborah4756@att.net,,Prequalification Expiration Date:Nov-30-2019,
,,,
Work Class:AAA  -  *DNU*GENERAL CONTRACTOR,,,
,,,
2SL490,SLS HAULING COMPANY,SHARLEEN SISKEY,Registered
"Shipping Address: 4624 POWDER SPRINGS DALLAS RD. POWDER SPRINGS, GA 30127",,Phone Number: (678)384-0011,
"Mailing Address: 4624 POWDER SPRINGS DALLAS RD. POWDER SPRINGS, GA 30127",,,
,,Fax Number: (678)384-0011 ,
,,,
,,,
Email:  SSISKEY@COMCAST.NET,,Prequalification Expiration Date:Dec-31-2017,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000017684,SMART ROAD TECHNOLOGY LLC,SHRIJI SUHAGIA,Prequalified
"Shipping Address: 3900 STEVE REYNOLDS BLVD NORCROSS, GA 30093",,Phone Number: (770)900-5014,
,,,
Email:  VRAJ.C@SMARTROAD.TECH,,Prequalification Expiration Date:Dec-31-2026,
,,,
Work Class:647  -  TRAFFIC SIGNAL INSTALLATION,,,
Work Class:680  -  LIGHTING STANDARDS AND LUMINAIRES,,,
Work Class:935  -  FIBER OPTIC SYSTEM,,,
Work Class:940  -  ATMS,,,
,,,
2SM848,"SMITH REAL ESTATE SERVICES, INC.",PAMELA J. SMITH,Prequalified
"Shipping Address: 120 HAMMOND DR., N.E. ATLANTA, GA 30328",,Phone Number: (404)315-1512,
"Mailing Address: 120 HAMMOND DR., N.E. ATLANTA, GA 30328",,,
,,Fax Number: (404)315-9890 ,
,,,
,,,
Email:  psmith@smith-res.com,,Prequalification Expiration Date:Oct-31-2017,
,,,
Work Class:149  -  CONSTRUCTION LAYOUT,,,
Work Class:660  -  SANITARY SEWERS,,,
Work Class:670  -  WATER DISTRIBUTION,,,
Work Class:797  -  BUILDINGS,,,
,,,
00000000012628,"SMITH TRUCKING SERVICES, LLC",ANTHONY SMTIH,Registered
"Shipping Address: 771 LOWER HARMONY ROAD EATONTON, GA 31024",,Phone Number: (706)473-0102,
,,,
Email:  SMITHTRUCKING93@GMAIL.COM,,Prequalification Expiration Date:Oct-31-2026,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432a  -  HAULING MILLINGS,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000012993,"SMITH-ROWE, LLC",Joseph D. Phillips,Prequalified
"Shipping Address: 639 OLD US 52 SOUTH MOUNT AIRY, NC 27030",,Phone Number: (336)789-8221,
"Mailing Address: 639 OLD US 52 SOUTH MOUNT AIRY, NC 27030",,,
,,Fax Number: (336)789-6807 ,
,,,
,,,
Email:  david@smithrowe.com,,Prequalification Expiration Date:Aug-31-2019,
,,,
Work Class:163  -  MISCELLANEOUS EROSION CONTROL ITEMS,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
Work Class:500a  -  RETAINING WALLS,,,
Work Class:511  -  REINFORCEMENT STEEL,,,
Work Class:525  -  COFFERDAMS,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:624  -  SOUND BARRIERS,,,
Work Class:626  -  MECH STABILIZED EMB RETAINING WALLS,,,
Work Class:660  -  SANITARY SEWERS,,,
,,,
00000000018910,SNIKTAW ENVIRONMENTAL SERVICES LLC,LYNN WATKINS,Registered
"Shipping Address: 1606 WHIDDON MILL ROAD TIFTON, GA 31793",,Phone Number: (229)378-4840,
,,,
Email:  LYNN@SNIKTAWENVIRONMENTAL.COM,,Prequalification Expiration Date:May-31-2026,
,,,
Work Class:167  -  WATER QUALITY MONITORING,,,
,,,
2SO044,"SOIL EROSION & EDUCATION, LLC.",MICHAEL GIBSON,Registered
"Shipping Address: 980 Birmingham Rd Suite 501-389 MILTON, GA 30004",,Phone Number: (770)294-9602,
,,,
